bez_id,bez_name,pgr_id,pgr_name,plr_id,plr_name,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner,year
1,Mitte,102,Moabit,1022201,Stephankiez,10825.0,649.0,722.0,207.0,1532.0,4348.0,1265.0,1104.0,998.0,5054.0,3320.0,2020
1,Mitte,102,Moabit,1022202,Heidestraße,5178.0,429.0,299.0,76.0,719.0,2704.0,423.0,254.0,274.0,2440.0,2340.0,2020
1,Mitte,102,Moabit,1022203,Lübecker Straße,6976.0,434.0,606.0,184.0,916.0,2238.0,832.0,717.0,1049.0,3402.0,2374.0,2020
1,Mitte,102,Moabit,1022204,Thomasiusstraße,5935.0,314.0,369.0,100.0,612.0,2006.0,800.0,718.0,1016.0,2917.0,1527.0,2020
1,Mitte,102,Moabit,1022205,Zillesiedlung,3280.0,261.0,370.0,104.0,380.0,870.0,375.0,391.0,529.0,1612.0,1090.0,2020
1,Mitte,102,Moabit,1022206,Lüneburger Straße,3132.0,129.0,207.0,72.0,303.0,1068.0,474.0,414.0,465.0,1480.0,713.0,2020
1,Mitte,102,Moabit,1022207,Hansaviertel,5807.0,187.0,246.0,81.0,973.0,1703.0,625.0,697.0,1295.0,2791.0,1978.0,2020
1,Mitte,103,Gesundbrunnen,1033101,Soldiner Straße,26381.0,1880.0,2569.0,772.0,3747.0,9002.0,3120.0,2571.0,2720.0,12573.0,10845.0,2020
1,Mitte,103,Gesundbrunnen,1033102,Gesundbrunnen,11665.0,731.0,1013.0,322.0,1694.0,4039.0,1483.0,1151.0,1232.0,5625.0,4419.0,2020
1,Mitte,103,Gesundbrunnen,1033201,Brunnenstraße,14193.0,1118.0,1654.0,465.0,1708.0,4376.0,1691.0,1416.0,1765.0,7083.0,4303.0,2020
1,Mitte,103,Gesundbrunnen,1033202,Humboldthain Süd,10443.0,683.0,945.0,281.0,1425.0,2952.0,1180.0,1213.0,1764.0,5294.0,3156.0,2020
1,Mitte,103,Gesundbrunnen,1033203,Humboldthain Nordwest,14657.0,901.0,1308.0,447.0,2281.0,5083.0,1769.0,1415.0,1453.0,6815.0,5852.0,2020
1,Mitte,104,Wedding,1044101,Rehberge,20529.0,1129.0,1389.0,414.0,2480.0,7016.0,2493.0,2503.0,3105.0,9897.0,6462.0,2020
1,Mitte,104,Wedding,1044102,Schillerpark,16506.0,985.0,1064.0,317.0,1686.0,4847.0,1833.0,2080.0,3694.0,8557.0,4166.0,2020
1,Mitte,104,Wedding,1044103,Westliche Müllerstraße,8643.0,468.0,503.0,194.0,1283.0,3376.0,1042.0,960.0,817.0,4215.0,3166.0,2020
1,Mitte,104,Wedding,1044201,Reinickendorfer Straße,23685.0,1532.0,2061.0,690.0,3486.0,8312.0,2889.0,2341.0,2374.0,11223.0,10177.0,2020
1,Mitte,104,Wedding,1044202,Sparrplatz,16648.0,903.0,1059.0,301.0,2842.0,6941.0,1787.0,1528.0,1287.0,7701.0,6754.0,2020
1,Mitte,104,Wedding,1044203,Leopoldplatz,15787.0,827.0,1138.0,394.0,2031.0,5696.0,1872.0,1737.0,2092.0,7516.0,6206.0,2020
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010101,Askanischer Platz,6281.0,365.0,492.0,181.0,843.0,2332.0,795.0,664.0,609.0,2928.0,2540.0,2020
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010102,Mehringplatz,14029.0,898.0,1431.0,462.0,1849.0,4347.0,1777.0,1504.0,1761.0,6950.0,4759.0,2020
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010103,Moritzplatz,15171.0,953.0,1473.0,481.0,1910.0,4463.0,2127.0,1796.0,1968.0,7538.0,5403.0,2020
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010104,Wassertorplatz,5009.0,280.0,522.0,175.0,609.0,1459.0,651.0,652.0,661.0,2499.0,1598.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020201,Gleisdreieck/Entwicklungsgebiet,2067.0,183.0,190.0,33.0,140.0,800.0,220.0,191.0,310.0,1018.0,480.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020202,Rathaus Yorckstraße,6008.0,336.0,477.0,155.0,650.0,2080.0,817.0,788.0,705.0,2920.0,1691.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020203,Viktoriapark,10969.0,716.0,798.0,203.0,1002.0,4091.0,1565.0,1386.0,1208.0,5351.0,2727.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020204,Urbanstraße,12384.0,697.0,837.0,250.0,1208.0,4693.0,1737.0,1647.0,1315.0,5987.0,3433.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020205,Chamissokiez,14760.0,792.0,937.0,316.0,1403.0,5136.0,2228.0,2228.0,1720.0,7356.0,3644.0,2020
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020206,Graefekiez,18886.0,1156.0,1419.0,432.0,1763.0,7055.0,2660.0,2388.0,2013.0,9410.0,5339.0,2020
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030301,Oranienplatz,8775.0,401.0,636.0,253.0,943.0,2930.0,1379.0,1138.0,1095.0,4177.0,3272.0,2020
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030302,Lausitzer Platz,12938.0,691.0,971.0,310.0,1334.0,4568.0,1914.0,1687.0,1463.0,6241.0,4261.0,2020
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030401,Reichenberger Straße,14955.0,798.0,1029.0,290.0,1365.0,5992.0,2223.0,1778.0,1480.0,7188.0,4762.0,2020
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030402,Wrangelkiez,10903.0,593.0,686.0,209.0,1082.0,4458.0,1596.0,1265.0,1014.0,5161.0,3634.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040501,Barnimkiez,5451.0,255.0,393.0,108.0,422.0,1281.0,604.0,714.0,1674.0,2857.0,964.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040502,Friedenstraße,7858.0,493.0,496.0,121.0,760.0,3070.0,859.0,785.0,1274.0,3969.0,1679.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040503,Richard-Sorge-Viertel,11262.0,806.0,716.0,148.0,931.0,4940.0,1401.0,947.0,1373.0,5629.0,2132.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040701,Andreasviertel,13307.0,868.0,786.0,228.0,1614.0,4617.0,1332.0,1289.0,2573.0,6720.0,3936.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040702,Weberwiese,11314.0,537.0,696.0,166.0,1383.0,4774.0,1448.0,1069.0,1241.0,5369.0,2707.0,2020
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040703,Wriezener Bahnhof/Entwicklungsgebiet,1136.0,72.0,110.0,25.0,151.0,626.0,71.0,56.0,25.0,514.0,691.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050601,Hausburgviertel,9134.0,584.0,563.0,106.0,860.0,4847.0,1051.0,611.0,512.0,4281.0,2295.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050602,Samariterviertel,22173.0,1531.0,1509.0,374.0,1957.0,11218.0,2864.0,1585.0,1135.0,10692.0,5259.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050801,Traveplatz,20872.0,1480.0,1344.0,309.0,2150.0,10878.0,2429.0,1347.0,935.0,9957.0,5880.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050802,Boxhagener Platz,21568.0,1341.0,1263.0,269.0,2192.0,11500.0,2861.0,1327.0,815.0,10211.0,5626.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050803,Stralauer Kiez,7868.0,490.0,446.0,89.0,882.0,4057.0,815.0,556.0,533.0,3688.0,2149.0,2020
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050804,Stralauer Halbinsel,4709.0,503.0,448.0,95.0,229.0,1715.0,769.0,443.0,507.0,2323.0,502.0,2020
3,Pankow,301,Buch,3010101,Bucher Forst,4305.0,374.0,385.0,69.0,306.0,1331.0,584.0,572.0,684.0,2049.0,470.0,2020
3,Pankow,301,Buch,3010102,Buch,12165.0,880.0,1080.0,313.0,1045.0,3026.0,1229.0,1443.0,3149.0,6350.0,1842.0,2020
3,Pankow,301,Buch,3010104,Lietzengraben,222.0,15.0,21.0,10.0,24.0,81.0,32.0,35.0,4.0,86.0,33.0,2020
3,Pankow,302,Nördliches Pankow,3020203,Blankenfelde,2058.0,90.0,193.0,43.0,102.0,353.0,344.0,389.0,544.0,1002.0,47.0,2020
3,Pankow,302,Nördliches Pankow,3020209,Niederschönhausen,15100.0,922.0,1483.0,446.0,1300.0,3593.0,2547.0,2101.0,2708.0,7812.0,1527.0,2020
3,Pankow,302,Nördliches Pankow,3020210,Herthaplatz,11464.0,734.0,1205.0,334.0,773.0,2997.0,1849.0,1614.0,1958.0,5848.0,1086.0,2020
3,Pankow,302,Nördliches Pankow,3020307,Buchholz,18419.0,1182.0,1897.0,523.0,1266.0,4316.0,2796.0,3096.0,3343.0,9363.0,1224.0,2020
3,Pankow,303,Nördliches Weißensee,3030405,Karow Nord,11455.0,1011.0,1218.0,335.0,941.0,3222.0,1409.0,1427.0,1892.0,5936.0,1335.0,2020
3,Pankow,303,Nördliches Weißensee,3030406,Alt-Karow,8239.0,409.0,729.0,212.0,542.0,1484.0,1284.0,1593.0,1986.0,4179.0,332.0,2020
3,Pankow,303,Nördliches Weißensee,3030711,Blankenburg,6913.0,339.0,681.0,195.0,393.0,1269.0,1081.0,1298.0,1657.0,3491.0,258.0,2020
3,Pankow,303,Nördliches Weißensee,3030715,Heinersdorf,7779.0,476.0,651.0,191.0,661.0,1828.0,1144.0,1256.0,1572.0,3757.0,1085.0,2020
3,Pankow,303,Nördliches Weißensee,3030716,Märchenland,1120.0,41.0,79.0,34.0,49.0,161.0,175.0,225.0,356.0,568.0,17.0,2020
3,Pankow,304,Südliches Pankow,3040508,Rosenthal,4742.0,274.0,492.0,169.0,433.0,989.0,811.0,794.0,780.0,2376.0,338.0,2020
3,Pankow,304,Südliches Pankow,3040512,Wilhelmsruh,10438.0,598.0,843.0,281.0,826.0,2434.0,1609.0,1531.0,2316.0,5437.0,989.0,2020
3,Pankow,304,Südliches Pankow,3040513,Schönholz,3509.0,157.0,385.0,120.0,302.0,672.0,612.0,523.0,738.0,1807.0,320.0,2020
3,Pankow,304,Südliches Pankow,3040614,Pankow Zentrum,37240.0,2615.0,3871.0,944.0,2799.0,10822.0,5542.0,4185.0,6462.0,19700.0,3629.0,2020
3,Pankow,304,Südliches Pankow,3040818,Pankow Süd,35738.0,2224.0,2913.0,699.0,2757.0,11888.0,5087.0,4156.0,6014.0,18635.0,4525.0,2020
3,Pankow,305,Südliches Weißensee,3050919,Gustav-Adolf-Straße,5096.0,321.0,353.0,100.0,408.0,1390.0,748.0,709.0,1067.0,2643.0,484.0,2020
3,Pankow,305,Südliches Weißensee,3050920,Weißer See,7551.0,472.0,691.0,168.0,551.0,2227.0,1083.0,912.0,1447.0,3956.0,775.0,2020
3,Pankow,305,Südliches Weißensee,3050923,Weißenseer Spitze,10049.0,764.0,815.0,180.0,838.0,4093.0,1407.0,1001.0,951.0,4889.0,1724.0,2020
3,Pankow,305,Südliches Weißensee,3050924,Behaimstraße,6407.0,468.0,619.0,170.0,609.0,2448.0,931.0,655.0,507.0,3124.0,1101.0,2020
3,Pankow,305,Südliches Weißensee,3050925,Komponistenviertel Weißensee,9819.0,694.0,1067.0,279.0,808.0,3162.0,1514.0,1068.0,1227.0,5059.0,1313.0,2020
3,Pankow,305,Südliches Weißensee,3051017,Rennbahnstraße,4212.0,237.0,306.0,76.0,414.0,1305.0,633.0,640.0,601.0,2022.0,685.0,2020
3,Pankow,305,Südliches Weißensee,3051021,Buschallee,6981.0,408.0,460.0,132.0,537.0,1972.0,791.0,810.0,1871.0,3679.0,750.0,2020
3,Pankow,305,Südliches Weißensee,3051022,Hansastraße,4640.0,291.0,368.0,113.0,314.0,1163.0,565.0,646.0,1180.0,2542.0,322.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061126,Arnimplatz,16255.0,1074.0,1190.0,258.0,1531.0,7220.0,2504.0,1229.0,1249.0,7992.0,3598.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061131,Falkplatz,10744.0,702.0,915.0,190.0,961.0,4641.0,1964.0,798.0,573.0,5303.0,2607.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061227,Humannplatz,14632.0,826.0,949.0,240.0,1275.0,6142.0,2378.0,1324.0,1498.0,7480.0,2676.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061228,Erich-Weinert-Straße,12813.0,675.0,665.0,189.0,1180.0,5286.0,1623.0,1268.0,1927.0,6543.0,2305.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061332,Helmholtzplatz,22534.0,1450.0,2073.0,530.0,1819.0,9079.0,4651.0,1974.0,958.0,11214.0,4940.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061429,Greifswalder Straße,9970.0,407.0,554.0,160.0,707.0,2098.0,1073.0,1153.0,3818.0,5400.0,1165.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061430,Volkspark Prenzlauer Berg,3965.0,338.0,427.0,111.0,405.0,1021.0,416.0,406.0,841.0,1974.0,1359.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061434,Anton-Saefkow-Park,6373.0,382.0,463.0,94.0,527.0,2788.0,938.0,615.0,566.0,3171.0,1355.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061435,Conrad-Blenkle-Straße,4063.0,243.0,258.0,68.0,427.0,1621.0,512.0,434.0,500.0,2044.0,888.0,2020
3,Pankow,306,Nördlicher Prenzlauer Berg,3061441,Eldenaer Straße,2825.0,275.0,478.0,101.0,154.0,953.0,464.0,165.0,235.0,1416.0,438.0,2020
3,Pankow,307,Südlicher Prenzlauer Berg,3071536,Teutoburger Platz,11328.0,716.0,1054.0,310.0,1057.0,4407.0,2216.0,1046.0,522.0,5547.0,2877.0,2020
3,Pankow,307,Südlicher Prenzlauer Berg,3071537,Kollwitzplatz,15930.0,1171.0,1381.0,426.0,1254.0,6118.0,2907.0,1627.0,1046.0,7867.0,3909.0,2020
3,Pankow,307,Südlicher Prenzlauer Berg,3071633,Thälmannpark,3188.0,175.0,259.0,67.0,256.0,1006.0,381.0,410.0,634.0,1576.0,700.0,2020
3,Pankow,307,Südlicher Prenzlauer Berg,3071638,Winsstraße,17612.0,1205.0,1578.0,425.0,1519.0,6905.0,3166.0,1580.0,1234.0,8884.0,3870.0,2020
3,Pankow,307,Südlicher Prenzlauer Berg,3071639,Bötzowstraße,12823.0,823.0,1352.0,382.0,981.0,4472.0,2493.0,1320.0,1000.0,6459.0,2253.0,2020
4,Charlottenburg-Wilmersdorf,401,CW 1,4010101,Jungfernheide,10765.0,575.0,756.0,221.0,1143.0,2875.0,1406.0,1431.0,2358.0,5517.0,3146.0,2020
4,Charlottenburg-Wilmersdorf,401,CW 1,4010102,Plötzensee,783.0,25.0,63.0,15.0,89.0,193.0,91.0,122.0,185.0,261.0,270.0,2020
4,Charlottenburg-Wilmersdorf,401,CW 1,4010103,Paul-Hertz-Siedlung,7855.0,539.0,780.0,213.0,716.0,1869.0,1044.0,1003.0,1691.0,4143.0,2206.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020204,Olympiagelände,178.0,,34.0,15.0,12.0,27.0,37.0,19.0,34.0,94.0,41.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020205,Siedlung Ruhleben,1304.0,42.0,105.0,27.0,127.0,247.0,189.0,216.0,351.0,647.0,188.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020206,Angerburger Allee,2832.0,127.0,145.0,34.0,145.0,533.0,268.0,340.0,1240.0,1521.0,583.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020207,Flatowallee,2569.0,101.0,173.0,70.0,214.0,526.0,404.0,407.0,674.0,1341.0,480.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020208,Kranzallee,2963.0,120.0,293.0,115.0,265.0,422.0,457.0,469.0,822.0,1496.0,426.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020209,Eichkamp,3140.0,110.0,270.0,87.0,647.0,676.0,350.0,362.0,638.0,1556.0,934.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020310,Park Ruhwald,806.0,58.0,51.0,25.0,212.0,239.0,57.0,54.0,110.0,387.0,461.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020311,Reichsstraße,14745.0,613.0,952.0,332.0,1374.0,3100.0,1978.0,1974.0,4422.0,7739.0,2809.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020312,Branitzer Platz,5573.0,261.0,404.0,125.0,451.0,1201.0,713.0,805.0,1613.0,2885.0,1149.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020313,Königin-Elisabeth-Straße,7212.0,344.0,406.0,106.0,900.0,2017.0,875.0,1004.0,1560.0,3751.0,1679.0,2020
4,Charlottenburg-Wilmersdorf,402,CW 2,4020314,Messegelände,6.0,,,,3.0,,,3.0,,,6.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030415,Schloßgarten,3329.0,149.0,151.0,46.0,415.0,1081.0,380.0,367.0,740.0,1635.0,1372.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030416,Klausenerplatz,10334.0,591.0,778.0,288.0,1141.0,2852.0,1472.0,1482.0,1730.0,5329.0,2721.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,6010102,Schloßstraße,10786.0,542.0,700.0,220.0,1058.0,3010.0,1494.0,1559.0,2203.0,5593.0,2460.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030518,Tegeler Weg,9637.0,462.0,504.0,146.0,1142.0,3047.0,1267.0,1481.0,1588.0,4903.0,2713.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030519,Kaiserin-Augusta-Allee,5930.0,302.0,366.0,97.0,670.0,2073.0,736.0,770.0,916.0,2908.0,1666.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030620,Alt-Lietzow,8859.0,408.0,515.0,153.0,859.0,2553.0,1176.0,1229.0,1966.0,4573.0,2385.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030621,Spreestadt,3429.0,148.0,192.0,51.0,475.0,1338.0,410.0,410.0,405.0,1598.0,1278.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030622,Richard-Wagner-Straße,10811.0,565.0,613.0,201.0,1096.0,3159.0,1425.0,1443.0,2309.0,5495.0,3077.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030623,Ernst-Reuter-Platz,5157.0,279.0,302.0,90.0,549.0,1731.0,640.0,620.0,946.0,2658.0,1713.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030724,Lietzensee,6488.0,274.0,358.0,128.0,626.0,1621.0,802.0,938.0,1741.0,3451.0,1510.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030725,Amtsgerichtsplatz,12142.0,589.0,723.0,256.0,1300.0,3519.0,1670.0,1817.0,2268.0,6166.0,3153.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030726,Droysenstraße,5641.0,261.0,334.0,111.0,541.0,1426.0,829.0,809.0,1330.0,2909.0,1535.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030827,Karl-August-Platz,12155.0,571.0,682.0,226.0,1434.0,3790.0,1647.0,1648.0,2157.0,5952.0,4327.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030828,Savignyplatz,9538.0,404.0,444.0,158.0,1027.0,2738.0,1341.0,1438.0,1988.0,4786.0,2849.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030929,Hindemithplatz,5964.0,234.0,374.0,112.0,484.0,1604.0,855.0,981.0,1320.0,3063.0,1567.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030930,George-Grosz-Platz,5597.0,241.0,310.0,114.0,432.0,1306.0,856.0,933.0,1405.0,2737.0,1601.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4030931,Breitscheidplatz,3581.0,164.0,237.0,45.0,285.0,1021.0,502.0,543.0,784.0,1719.0,1359.0,2020
4,Charlottenburg-Wilmersdorf,403,CW 3,4031032,Halensee,15602.0,729.0,866.0,284.0,1394.0,4193.0,2116.0,2220.0,3800.0,7967.0,4062.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041133,Güterbahnhof Grunewald,110.0,,,,19.0,45.0,24.0,13.0,9.0,39.0,61.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041134,Bismarckallee,5470.0,282.0,459.0,154.0,415.0,1152.0,762.0,691.0,1555.0,2832.0,1285.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041135,Hundekehle,2786.0,150.0,211.0,86.0,178.0,450.0,377.0,409.0,925.0,1466.0,555.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041136,Hagenplatz,3173.0,159.0,235.0,90.0,204.0,532.0,442.0,471.0,1040.0,1697.0,617.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041137,Flinsberger Platz,8264.0,385.0,528.0,140.0,769.0,2036.0,1136.0,1205.0,2065.0,4388.0,1809.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041238,Kissinger Straße,6081.0,337.0,506.0,139.0,499.0,1215.0,820.0,791.0,1774.0,3283.0,1049.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041239,Stadion Wilmersdorf,1038.0,86.0,78.0,24.0,105.0,459.0,89.0,88.0,109.0,489.0,462.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041240,Messelpark,1513.0,50.0,120.0,36.0,126.0,178.0,225.0,207.0,571.0,819.0,221.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041241,Breite Straße,7023.0,299.0,461.0,160.0,553.0,1320.0,1008.0,1088.0,2134.0,3828.0,1040.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041342,Schlangenbader Straße,4178.0,177.0,239.0,63.0,263.0,828.0,477.0,660.0,1471.0,2230.0,850.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041343,Binger Straße,3574.0,169.0,233.0,60.0,303.0,790.0,501.0,540.0,978.0,1910.0,590.0,2020
4,Charlottenburg-Wilmersdorf,404,CW 4,4041344,Rüdesheimer Platz,10593.0,497.0,689.0,245.0,938.0,2269.0,1542.0,1622.0,2791.0,5716.0,1719.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051445,Eisenzahnstraße,6496.0,359.0,424.0,134.0,655.0,1762.0,852.0,941.0,1369.0,3390.0,1602.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051446,Preußenpark,11048.0,507.0,698.0,221.0,922.0,2921.0,1430.0,1629.0,2720.0,5631.0,2913.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051447,Ludwigkirchplatz,5283.0,213.0,287.0,103.0,493.0,1276.0,692.0,790.0,1429.0,2749.0,1312.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051448,Schaperstraße,9334.0,404.0,489.0,144.0,792.0,2462.0,1350.0,1410.0,2283.0,4668.0,2818.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051549,Rathaus Wilmersdorf,4715.0,301.0,338.0,104.0,510.0,1409.0,643.0,587.0,823.0,2368.0,1354.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051550,Leon-Jessel-Platz,5625.0,259.0,386.0,112.0,620.0,1596.0,798.0,819.0,1035.0,2848.0,1447.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051551,Brabanter Platz,4436.0,226.0,302.0,112.0,465.0,1256.0,546.0,661.0,868.0,2253.0,1122.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051652,Nikolsburger Platz,9834.0,463.0,598.0,212.0,911.0,2479.0,1348.0,1436.0,2387.0,5163.0,2418.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051653,Prager Platz,6913.0,268.0,415.0,119.0,622.0,1735.0,973.0,1033.0,1748.0,3469.0,1805.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051654,Wilhelmsaue,3071.0,114.0,160.0,44.0,277.0,836.0,383.0,415.0,842.0,1613.0,695.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051655,Babelsberger Straße,7489.0,387.0,540.0,148.0,748.0,2271.0,999.0,968.0,1428.0,3758.0,1947.0,2020
4,Charlottenburg-Wilmersdorf,405,CW 5,4051656,Hildegardstraße,7572.0,336.0,576.0,183.0,745.0,2094.0,1050.0,1054.0,1534.0,3894.0,1449.0,2020
4,Charlottenburg-Wilmersdorf,406,CW 6,4061757,Forst Grunewald,62.0,,3.0,3.0,9.0,6.0,14.0,14.0,13.0,19.0,15.0,2020
5,Spandau,501,SPA 1,5010101,Hakenfelde Nord,10672.0,687.0,870.0,271.0,924.0,2576.0,1290.0,1436.0,2618.0,5596.0,1582.0,2020
5,Spandau,501,SPA 1,5010102,Goltzstraße,8500.0,648.0,582.0,138.0,946.0,2345.0,899.0,1057.0,1885.0,4388.0,1949.0,2020
5,Spandau,501,SPA 1,5010103,Amorbacher Weg,7608.0,356.0,521.0,177.0,663.0,1628.0,988.0,1278.0,1997.0,3899.0,707.0,2020
5,Spandau,501,SPA 1,5010204,Griesingerstraße,3619.0,232.0,451.0,147.0,377.0,714.0,362.0,437.0,899.0,1939.0,901.0,2020
5,Spandau,501,SPA 1,5010205,An der Tränke,2314.0,85.0,153.0,65.0,274.0,500.0,337.0,492.0,408.0,1196.0,245.0,2020
5,Spandau,501,SPA 1,5010206,Gütersloher Weg,10703.0,736.0,1016.0,312.0,1012.0,2403.0,1256.0,1368.0,2600.0,5514.0,2608.0,2020
5,Spandau,501,SPA 1,5010207,Darbystraße,11547.0,721.0,1173.0,360.0,1136.0,2638.0,1443.0,1550.0,2526.0,6004.0,2771.0,2020
5,Spandau,501,SPA 1,5010208,Germersheimer Platz,7709.0,442.0,614.0,142.0,832.0,2212.0,1015.0,1053.0,1399.0,3962.0,1783.0,2020
5,Spandau,501,SPA 1,5010209,An der Kappe,6068.0,286.0,432.0,158.0,545.0,1224.0,844.0,965.0,1614.0,3062.0,994.0,2020
5,Spandau,501,SPA 1,5010310,Eckschanze,4025.0,238.0,331.0,96.0,485.0,1134.0,521.0,548.0,672.0,2020.0,1046.0,2020
5,Spandau,501,SPA 1,5010311,Eiswerder,5756.0,342.0,568.0,204.0,522.0,1283.0,673.0,617.0,1547.0,3027.0,1525.0,2020
5,Spandau,501,SPA 1,5010312,Kurstraße,7335.0,523.0,740.0,180.0,947.0,2331.0,914.0,842.0,858.0,3447.0,3136.0,2020
5,Spandau,501,SPA 1,5010313,Ackerstraße,6753.0,435.0,529.0,173.0,843.0,2006.0,907.0,906.0,954.0,3279.0,1952.0,2020
5,Spandau,501,SPA 1,5010314,Carl-Schurz-Straße,12340.0,759.0,872.0,282.0,1381.0,3568.0,1647.0,1710.0,2121.0,6258.0,2827.0,2020
5,Spandau,501,SPA 1,5010339,Freiheit,957.0,101.0,169.0,42.0,110.0,270.0,107.0,53.0,105.0,448.0,596.0,2020
