bez_id,pgr_id,plr_id,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner,year,bzr_id
1,120,1200518,7096.0,402.0,418.0,127.0,1159.0,2879.0,730.0,704.0,677.0,3304.0,3270.0,2024,5.0
1,120,1200519,9592.0,434.0,610.0,220.0,1243.0,3913.0,1035.0,998.0,1139.0,4466.0,3831.0,2024,5.0
1,120,1200520,9513.0,418.0,574.0,190.0,1174.0,3635.0,1071.0,1169.0,1282.0,4542.0,2989.0,2024,5.0
1,120,1200521,5259.0,253.0,386.0,131.0,708.0,1992.0,573.0,576.0,640.0,2414.0,2126.0,2024,5.0
1,120,1200522,11521.0,521.0,681.0,234.0,1218.0,3652.0,1312.0,1643.0,2260.0,5838.0,2623.0,2024,5.0
1,120,1200623,10990.0,547.0,731.0,247.0,1346.0,4534.0,1269.0,1182.0,1134.0,5204.0,3731.0,2024,6.0
1,120,1200624,6942.0,596.0,463.0,94.0,853.0,3720.0,574.0,384.0,258.0,3253.0,3593.0,2024,6.0
1,120,1200625,6905.0,324.0,598.0,215.0,862.0,2311.0,807.0,766.0,1022.0,3404.0,2441.0,2024,6.0
1,120,1200626,6079.0,255.0,376.0,111.0,601.0,2183.0,706.0,780.0,1067.0,2987.0,1772.0,2024,6.0
1,120,1200627,3388.0,210.0,412.0,121.0,427.0,892.0,405.0,390.0,531.0,1684.0,1195.0,2024,6.0
1,120,1200628,3281.0,178.0,188.0,61.0,320.0,1132.0,406.0,506.0,490.0,1577.0,886.0,2024,6.0
1,120,1200629,6039.0,193.0,267.0,81.0,972.0,1978.0,576.0,735.0,1237.0,2931.0,2118.0,2024,6.0
1,130,1300730,8060.0,476.0,803.0,291.0,1230.0,2662.0,974.0,771.0,853.0,3741.0,3968.0,2024,7.0
1,130,1300731,8922.0,495.0,748.0,268.0,1269.0,3176.0,979.0,974.0,1013.0,4232.0,3745.0,2024,7.0
1,130,1300732,10078.0,642.0,935.0,289.0,1329.0,3628.0,1201.0,1033.0,1021.0,4875.0,4075.0,2024,7.0
1,130,1300733,11684.0,586.0,1044.0,376.0,1548.0,4087.0,1499.0,1239.0,1305.0,5653.0,4642.0,2024,7.0
1,130,1300834,14258.0,898.0,1631.0,555.0,1691.0,4287.0,1800.0,1591.0,1805.0,7162.0,4465.0,2024,8.0
1,130,1300835,10821.0,535.0,941.0,301.0,1737.0,3027.0,1243.0,1228.0,1809.0,5510.0,3641.0,2024,8.0
1,130,1300836,14947.0,791.0,1299.0,439.0,2206.0,5362.0,1870.0,1482.0,1498.0,7073.0,6364.0,2024,8.0
1,140,1400937,10966.0,518.0,705.0,250.0,1293.0,3673.0,1243.0,1487.0,1797.0,5348.0,3760.0,2024,9.0
1,140,1400938,9681.0,454.0,629.0,203.0,1201.0,3741.0,1068.0,1055.0,1330.0,4604.0,3452.0,2024,9.0
1,140,1400939,6149.0,335.0,450.0,134.0,799.0,2340.0,660.0,645.0,786.0,3001.0,2529.0,2024,9.0
1,140,1400940,7094.0,497.0,577.0,145.0,634.0,1938.0,699.0,1001.0,1603.0,3717.0,1417.0,2024,9.0
1,140,1400941,3863.0,184.0,235.0,60.0,395.0,1003.0,355.0,472.0,1159.0,2042.0,1110.0,2024,9.0
1,140,1400942,8789.0,433.0,563.0,178.0,1205.0,3525.0,1015.0,949.0,921.0,4271.0,3452.0,2024,9.0
1,140,1401043,7627.0,391.0,584.0,259.0,1066.0,2490.0,939.0,895.0,1003.0,3705.0,3237.0,2024,10.0
1,140,1401044,10226.0,566.0,872.0,309.0,1261.0,3964.0,1210.0,1043.0,1001.0,4861.0,4636.0,2024,10.0
1,140,1401045,5531.0,309.0,528.0,181.0,735.0,2033.0,670.0,561.0,514.0,2590.0,2481.0,2024,10.0
1,140,1401046,8869.0,429.0,480.0,172.0,1218.0,3772.0,984.0,927.0,887.0,4198.0,3138.0,2024,10.0
1,140,1401047,8206.0,384.0,518.0,204.0,1530.0,3497.0,800.0,688.0,585.0,3838.0,4299.0,2024,10.0
1,140,1401048,9520.0,440.0,590.0,196.0,1561.0,3702.0,1060.0,1007.0,964.0,4448.0,4081.0,2024,10.0
1,140,1401049,6637.0,308.0,471.0,152.0,715.0,2106.0,730.0,850.0,1305.0,3271.0,2843.0,2024,10.0
2,210,2100101,7225.0,354.0,605.0,173.0,1096.0,2592.0,907.0,756.0,742.0,3386.0,3629.0,2024,1.0
2,210,2100102,8660.0,477.0,780.0,315.0,1221.0,2689.0,1058.0,1027.0,1093.0,4265.0,3200.0,2024,1.0
2,210,2100103,5470.0,311.0,511.0,177.0,649.0,1790.0,680.0,659.0,693.0,2757.0,1801.0,2024,1.0
2,210,2100104,5550.0,300.0,491.0,200.0,713.0,1629.0,803.0,733.0,681.0,2748.0,2107.0,2024,1.0
2,210,2100105,9263.0,485.0,817.0,325.0,1059.0,2928.0,1259.0,1091.0,1299.0,4604.0,3333.0,2024,1.0
2,210,2100106,4813.0,228.0,419.0,200.0,563.0,1375.0,600.0,700.0,728.0,2365.0,1563.0,2024,1.0
2,220,2200207,2666.0,206.0,264.0,65.0,191.0,986.0,336.0,224.0,394.0,1300.0,799.0,2024,2.0
2,220,2200208,5745.0,273.0,467.0,176.0,618.0,1894.0,746.0,824.0,747.0,2848.0,1727.0,2024,2.0
2,220,2200209,10957.0,542.0,858.0,259.0,982.0,3882.0,1595.0,1444.0,1395.0,5420.0,2810.0,2024,2.0
2,220,2200210,12350.0,534.0,817.0,375.0,1252.0,4445.0,1742.0,1666.0,1519.0,5993.0,3654.0,2024,2.0
2,220,2200211,14595.0,655.0,924.0,299.0,1588.0,4759.0,1960.0,2314.0,2096.0,7251.0,3778.0,2024,2.0
2,220,2200212,8340.0,465.0,712.0,222.0,828.0,2819.0,1146.0,1165.0,983.0,4165.0,2220.0,2024,2.0
2,220,2200213,10004.0,463.0,683.0,255.0,921.0,3708.0,1460.0,1277.0,1237.0,5009.0,2939.0,2024,2.0
2,230,2300314,7085.0,247.0,474.0,183.0,712.0,2153.0,1224.0,1120.0,972.0,3357.0,2499.0,2024,3.0
2,230,2300315,8209.0,348.0,617.0,223.0,898.0,2710.0,1242.0,1125.0,1046.0,3944.0,2811.0,2024,3.0
2,230,2300316,4160.0,169.0,303.0,113.0,381.0,1388.0,640.0,577.0,589.0,2031.0,1220.0,2024,3.0
2,230,2300417,8301.0,354.0,614.0,225.0,890.0,2988.0,1292.0,975.0,963.0,3992.0,2884.0,2024,4.0
2,230,2300418,7629.0,345.0,504.0,150.0,684.0,2859.0,1218.0,1018.0,851.0,3723.0,2398.0,2024,4.0
2,230,2300419,10396.0,439.0,627.0,212.0,1058.0,4070.0,1606.0,1318.0,1066.0,4947.0,3516.0,2024,4.0
2,240,2400520,5904.0,317.0,437.0,131.0,519.0,1628.0,575.0,727.0,1570.0,3068.0,1508.0,2024,5.0
2,240,2400521,8712.0,529.0,662.0,172.0,776.0,3539.0,953.0,849.0,1232.0,4388.0,2425.0,2024,5.0
2,240,2400522,11394.0,606.0,862.0,218.0,926.0,4767.0,1590.0,1110.0,1315.0,5738.0,2550.0,2024,5.0
2,240,2400623,14037.0,785.0,1015.0,278.0,1707.0,5172.0,1363.0,1274.0,2443.0,7005.0,4910.0,2024,6.0
2,240,2400624,11887.0,530.0,647.0,222.0,1685.0,4712.0,1581.0,1253.0,1257.0,5561.0,3646.0,2024,6.0
2,240,2400625,1328.0,74.0,73.0,19.0,125.0,849.0,104.0,51.0,33.0,606.0,763.0,2024,6.0
2,250,2500726,9175.0,481.0,579.0,142.0,843.0,4532.0,1286.0,757.0,555.0,4313.0,2603.0,2024,7.0
2,250,2500727,6519.0,355.0,451.0,129.0,562.0,2918.0,923.0,583.0,598.0,3183.0,1793.0,2024,7.0
2,250,2500728,10073.0,549.0,739.0,216.0,902.0,4784.0,1564.0,853.0,466.0,4951.0,2644.0,2024,7.0
2,250,2500729,5407.0,309.0,463.0,104.0,494.0,2410.0,819.0,454.0,354.0,2578.0,1297.0,2024,7.0
2,250,2500830,4071.0,223.0,236.0,69.0,371.0,1956.0,585.0,378.0,253.0,1914.0,1282.0,2024,8.0
2,250,2500831,7857.0,364.0,572.0,156.0,722.0,3782.0,1072.0,706.0,483.0,3783.0,2421.0,2024,8.0
2,250,2500832,9541.0,603.0,685.0,178.0,939.0,4977.0,1184.0,602.0,373.0,4496.0,3278.0,2024,8.0
2,250,2500833,10045.0,477.0,564.0,141.0,989.0,5216.0,1471.0,791.0,396.0,4787.0,3160.0,2024,8.0
2,250,2500834,11299.0,572.0,839.0,224.0,1174.0,5207.0,1755.0,990.0,538.0,5401.0,2965.0,2024,8.0
2,250,2500835,8820.0,544.0,610.0,151.0,984.0,4317.0,1024.0,613.0,577.0,4139.0,3143.0,2024,8.0
2,250,2500836,5137.0,405.0,589.0,139.0,259.0,1766.0,797.0,570.0,612.0,2606.0,716.0,2024,8.0
3,310,3100101,4720.0,321.0,469.0,125.0,318.0,1377.0,676.0,618.0,816.0,2224.0,651.0,2024,1.0
3,310,3100102,3505.0,245.0,260.0,81.0,391.0,976.0,370.0,387.0,795.0,1710.0,994.0,2024,1.0
3,310,3100103,9449.0,583.0,917.0,282.0,1001.0,2341.0,979.0,1054.0,2292.0,4877.0,2078.0,2024,1.0
3,320,3200204,2423.0,97.0,217.0,67.0,251.0,466.0,306.0,437.0,582.0,1083.0,433.0,2024,2.0
3,320,3200205,9167.0,463.0,890.0,297.0,965.0,2002.0,1301.0,1504.0,1745.0,4771.0,1408.0,2024,2.0
3,320,3200206,6842.0,381.0,750.0,221.0,757.0,1630.0,1023.0,974.0,1106.0,3544.0,1257.0,2024,2.0
3,320,3200207,11799.0,596.0,1247.0,365.0,1016.0,2978.0,1737.0,1802.0,2058.0,6069.0,1732.0,2024,2.0
3,320,3200308,5261.0,266.0,560.0,181.0,380.0,1080.0,755.0,1012.0,1027.0,2671.0,436.0,2024,3.0
3,320,3200309,5484.0,295.0,623.0,175.0,391.0,1216.0,710.0,967.0,1107.0,2753.0,651.0,2024,3.0
3,320,3200310,8088.0,464.0,827.0,276.0,622.0,1924.0,1111.0,1292.0,1572.0,4188.0,778.0,2024,3.0
3,330,3300411,11764.0,804.0,1489.0,434.0,1039.0,3092.0,1450.0,1548.0,1908.0,6094.0,2028.0,2024,4.0
3,330,3300412,5226.0,248.0,465.0,150.0,356.0,940.0,658.0,988.0,1421.0,2642.0,351.0,2024,4.0
3,330,3300413,3195.0,167.0,340.0,108.0,230.0,541.0,480.0,600.0,729.0,1592.0,163.0,2024,4.0
3,330,3300514,6869.0,282.0,714.0,220.0,460.0,1172.0,935.0,1326.0,1760.0,3493.0,490.0,2024,5.0
3,330,3300515,49.0,0.0,3.0,6.0,9.0,6.0,0.0,7.0,18.0,25.0,6.0,2024,5.0
3,330,3300516,9560.0,647.0,934.0,256.0,945.0,2618.0,1080.0,1379.0,1701.0,4657.0,2392.0,2024,5.0
3,330,3300517,1088.0,34.0,77.0,39.0,60.0,132.0,158.0,223.0,365.0,540.0,28.0,2024,5.0
3,340,3400618,4783.0,234.0,496.0,174.0,436.0,984.0,711.0,902.0,846.0,2416.0,436.0,2024,6.0
3,340,3400619,10596.0,541.0,860.0,293.0,931.0,2490.0,1333.0,1734.0,2414.0,5477.0,1348.0,2024,6.0
3,340,3400620,3506.0,170.0,319.0,150.0,323.0,629.0,533.0,556.0,826.0,1820.0,437.0,2024,6.0
3,340,3400721,11895.0,679.0,1329.0,468.0,1059.0,3605.0,2066.0,1419.0,1270.0,6161.0,1796.0,2024,7.0
3,340,3400722,3807.0,196.0,344.0,129.0,346.0,866.0,554.0,567.0,805.0,2061.0,526.0,2024,7.0
3,340,3400723,7507.0,512.0,817.0,238.0,715.0,2571.0,1047.0,771.0,836.0,3818.0,1284.0,2024,7.0
3,340,3400724,8494.0,527.0,786.0,258.0,792.0,2372.0,1134.0,1098.0,1527.0,4584.0,1091.0,2024,7.0
3,340,3400725,7645.0,423.0,748.0,207.0,537.0,1833.0,876.0,1151.0,1870.0,4135.0,716.0,2024,7.0
3,340,3400826,7222.0,385.0,682.0,195.0,682.0,2202.0,966.0,900.0,1210.0,3729.0,1372.0,2024,8.0
3,340,3400827,9703.0,469.0,786.0,263.0,801.0,3349.0,1482.0,1229.0,1324.0,4985.0,1779.0,2024,8.0
3,340,3400828,4934.0,266.0,342.0,102.0,402.0,1783.0,631.0,589.0,819.0,2512.0,1069.0,2024,8.0
3,340,3400829,5968.0,268.0,501.0,183.0,759.0,1642.0,737.0,702.0,1176.0,3146.0,1073.0,2024,8.0
3,340,3400830,9293.0,485.0,677.0,250.0,804.0,2862.0,1424.0,1332.0,1459.0,4883.0,1285.0,2024,8.0
3,340,3400831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8.0
3,350,3500932,6659.0,461.0,557.0,171.0,762.0,2010.0,752.0,819.0,1127.0,3354.0,1848.0,2024,9.0
3,350,3500933,7686.0,368.0,654.0,233.0,646.0,2332.0,1027.0,1029.0,1397.0,3951.0,1198.0,2024,9.0
3,350,3500934,10363.0,634.0,902.0,233.0,863.0,4040.0,1525.0,1139.0,1027.0,5074.0,2351.0,2024,9.0
3,350,3500935,6799.0,374.0,660.0,218.0,703.0,2411.0,1051.0,775.0,607.0,3422.0,1469.0,2024,9.0
3,350,3500936,10052.0,541.0,1052.0,366.0,950.0,3018.0,1522.0,1363.0,1240.0,5212.0,1761.0,2024,9.0
3,350,3501037,8487.0,433.0,579.0,183.0,753.0,2553.0,1063.0,1101.0,1822.0,4312.0,1525.0,2024,10.0
3,350,3501038,7506.0,381.0,696.0,230.0,579.0,1879.0,806.0,1198.0,1737.0,4003.0,1110.0,2024,10.0
3,360,3601139,4040.0,241.0,280.0,49.0,413.0,1712.0,557.0,387.0,401.0,2014.0,1151.0,2024,11.0
3,360,3601140,6016.0,294.0,429.0,160.0,551.0,2597.0,1065.0,563.0,357.0,2891.0,1550.0,2024,11.0
3,360,3601141,7057.0,393.0,534.0,201.0,741.0,2892.0,1104.0,667.0,525.0,3552.0,1967.0,2024,11.0
3,360,3601142,10860.0,499.0,864.0,285.0,997.0,4413.0,1940.0,1230.0,632.0,5443.0,2943.0,2024,11.0
3,360,3601243,6990.0,365.0,486.0,127.0,614.0,2864.0,1119.0,778.0,637.0,3544.0,1476.0,2024,12.0
3,360,3601244,7614.0,358.0,468.0,176.0,678.0,2924.0,1229.0,925.0,856.0,3977.0,1537.0,2024,12.0
3,360,3601245,13511.0,628.0,782.0,235.0,1277.0,5579.0,1742.0,1480.0,1788.0,6927.0,3222.0,2024,12.0
3,360,3601346,5888.0,284.0,480.0,168.0,610.0,2153.0,1082.0,787.0,324.0,2872.0,1569.0,2024,13.0
3,360,3601347,9495.0,456.0,832.0,298.0,899.0,3297.0,1957.0,1294.0,462.0,4709.0,2149.0,2024,13.0
3,360,3601348,7470.0,343.0,612.0,179.0,710.0,2910.0,1378.0,948.0,390.0,3800.0,1766.0,2024,13.0
3,360,3601449,9928.0,373.0,582.0,176.0,860.0,2284.0,950.0,1263.0,3440.0,5352.0,1569.0,2024,14.0
3,360,3601450,5449.0,437.0,714.0,254.0,748.0,1524.0,504.0,511.0,757.0,2581.0,3045.0,2024,14.0
3,360,3601451,6527.0,335.0,466.0,146.0,534.0,2658.0,1019.0,756.0,613.0,3256.0,1652.0,2024,14.0
3,360,3601452,4746.0,246.0,364.0,109.0,415.0,2044.0,588.0,484.0,496.0,2380.0,1455.0,2024,14.0
3,360,3601453,3391.0,197.0,469.0,159.0,477.0,960.0,640.0,225.0,264.0,1667.0,812.0,2024,14.0
3,370,3701554,11453.0,608.0,971.0,328.0,1208.0,4099.0,2047.0,1539.0,653.0,5626.0,3207.0,2024,15.0
3,370,3701555,7258.0,345.0,586.0,186.0,686.0,2583.0,1257.0,1053.0,562.0,3621.0,1705.0,2024,15.0
3,370,3701556,8598.0,530.0,751.0,216.0,771.0,3104.0,1406.0,1123.0,697.0,4281.0,2414.0,2024,15.0
3,370,3701657,3215.0,136.0,291.0,70.0,286.0,997.0,386.0,378.0,671.0,1628.0,723.0,2024,16.0
3,370,3701658,8285.0,354.0,718.0,268.0,761.0,3113.0,1501.0,1050.0,520.0,4200.0,1981.0,2024,16.0
3,370,3701659,9477.0,514.0,808.0,241.0,930.0,3460.0,1612.0,1089.0,823.0,4760.0,2505.0,2024,16.0
3,370,3701660,12614.0,592.0,1045.0,489.0,1197.0,4051.0,2273.0,1862.0,1105.0,6434.0,2423.0,2024,16.0
4,410,4100101,11768.0,587.0,830.0,330.0,1291.0,3235.0,1482.0,1544.0,2469.0,5826.0,4057.0,2024,1.0
4,410,4100102,7878.0,478.0,861.0,263.0,773.0,1850.0,966.0,1066.0,1621.0,4164.0,2419.0,2024,1.0
4,420,4200203,1456.0,46.0,126.0,42.0,185.0,257.0,168.0,217.0,415.0,763.0,240.0,2024,2.0
4,420,4200204,3325.0,163.0,241.0,80.0,355.0,782.0,261.0,327.0,1116.0,1747.0,1039.0,2024,2.0
4,420,4200205,2522.0,64.0,150.0,110.0,224.0,435.0,362.0,449.0,728.0,1317.0,518.0,2024,2.0
4,420,4200206,2848.0,134.0,260.0,98.0,296.0,457.0,304.0,546.0,753.0,1466.0,452.0,2024,2.0
4,420,4200207,2996.0,99.0,243.0,90.0,604.0,576.0,293.0,418.0,673.0,1491.0,807.0,2024,2.0
4,420,4200308,6113.0,265.0,440.0,118.0,696.0,1381.0,625.0,826.0,1762.0,3187.0,1429.0,2024,3.0
4,420,4200309,6895.0,306.0,441.0,156.0,652.0,1634.0,764.0,1030.0,1912.0,3660.0,1149.0,2024,3.0
4,420,4200310,7533.0,345.0,529.0,195.0,689.0,1624.0,852.0,1061.0,2238.0,4012.0,1582.0,2024,3.0
4,420,4200311,7424.0,299.0,452.0,127.0,921.0,2188.0,777.0,1057.0,1603.0,3825.0,1928.0,2024,3.0
4,430,4300412,4539.0,302.0,281.0,61.0,531.0,1680.0,406.0,379.0,899.0,2289.0,2017.0,2024,4.0
4,430,4300413,9973.0,466.0,854.0,269.0,1083.0,2707.0,1249.0,1435.0,1910.0,5223.0,2510.0,2024,4.0
4,430,4300414,10581.0,481.0,701.0,226.0,1031.0,3139.0,1288.0,1484.0,2231.0,5516.0,2506.0,2024,4.0
4,430,4300415,6258.0,268.0,364.0,110.0,559.0,1632.0,673.0,870.0,1782.0,3367.0,1484.0,2024,4.0
4,430,4300416,11646.0,589.0,687.0,250.0,1262.0,3438.0,1326.0,1738.0,2356.0,5972.0,2930.0,2024,4.0
4,430,4300517,9468.0,394.0,508.0,201.0,1096.0,3161.0,1125.0,1336.0,1647.0,4755.0,2934.0,2024,5.0
4,430,4300518,6682.0,399.0,517.0,160.0,801.0,2279.0,763.0,784.0,979.0,3297.0,2500.0,2024,5.0
4,430,4300619,9007.0,396.0,556.0,166.0,968.0,2687.0,1025.0,1229.0,1980.0,4664.0,2576.0,2024,6.0
4,430,4300620,4118.0,261.0,221.0,82.0,549.0,1705.0,436.0,433.0,431.0,1984.0,1662.0,2024,6.0
4,430,4300621,10941.0,540.0,690.0,292.0,1138.0,3321.0,1278.0,1391.0,2291.0,5572.0,3277.0,2024,6.0
4,430,4300622,5269.0,301.0,349.0,100.0,557.0,1819.0,567.0,630.0,946.0,2745.0,1787.0,2024,6.0
4,430,4300623,12187.0,528.0,722.0,238.0,1570.0,3930.0,1438.0,1572.0,2189.0,6015.0,4530.0,2024,6.0
4,430,4300624,9314.0,424.0,418.0,157.0,1075.0,2891.0,1012.0,1325.0,2012.0,4666.0,2706.0,2024,6.0
4,440,4400725,61.0,7.0,0.0,0.0,7.0,16.0,6.0,15.0,10.0,29.0,28.0,2024,7.0
4,440,4400726,5417.0,249.0,504.0,173.0,462.0,1067.0,662.0,736.0,1564.0,2841.0,1345.0,2024,7.0
4,440,4400727,8322.0,396.0,545.0,173.0,785.0,2143.0,984.0,1214.0,2082.0,4447.0,2051.0,2024,7.0
4,440,4400728,3189.0,156.0,276.0,68.0,279.0,616.0,400.0,464.0,930.0,1636.0,720.0,2024,7.0
4,440,4400729,2840.0,175.0,227.0,65.0,219.0,486.0,351.0,418.0,899.0,1510.0,596.0,2024,7.0
4,440,4400830,8457.0,539.0,794.0,236.0,684.0,2318.0,945.0,995.0,1946.0,4491.0,2464.0,2024,8.0
4,440,4400831,1543.0,45.0,125.0,33.0,135.0,238.0,194.0,239.0,534.0,837.0,248.0,2024,8.0
4,440,4400832,6998.0,234.0,472.0,184.0,661.0,1405.0,826.0,1095.0,2121.0,3843.0,1114.0,2024,8.0
4,440,4400833,3901.0,158.0,261.0,80.0,230.0,834.0,431.0,549.0,1358.0,2078.0,767.0,2024,8.0
4,440,4400834,3384.0,121.0,228.0,70.0,267.0,772.0,356.0,596.0,974.0,1764.0,615.0,2024,8.0
4,440,4400835,10164.0,415.0,695.0,256.0,917.0,2268.0,1189.0,1661.0,2763.0,5546.0,1600.0,2024,8.0
4,450,4500936,5621.0,259.0,402.0,143.0,537.0,1475.0,664.0,804.0,1337.0,2916.0,1609.0,2024,9.0
4,450,4500937,7653.0,286.0,428.0,154.0,709.0,2154.0,906.0,1107.0,1909.0,3934.0,2077.0,2024,9.0
4,450,4500938,8281.0,377.0,544.0,168.0,773.0,2458.0,938.0,1114.0,1909.0,4257.0,2383.0,2024,9.0
4,450,4500939,6761.0,327.0,459.0,142.0,741.0,1989.0,780.0,935.0,1388.0,3506.0,1989.0,2024,9.0
4,450,4501040,5895.0,246.0,355.0,125.0,543.0,1586.0,710.0,951.0,1379.0,3056.0,1519.0,2024,10.0
4,450,4501041,5420.0,235.0,319.0,111.0,470.0,1390.0,657.0,858.0,1380.0,2797.0,1536.0,2024,10.0
4,450,4501042,3664.0,184.0,255.0,90.0,389.0,1070.0,430.0,489.0,757.0,1817.0,1365.0,2024,10.0
4,450,4501043,10999.0,497.0,710.0,214.0,1034.0,2999.0,1289.0,1584.0,2672.0,5758.0,3096.0,2024,10.0
4,450,4501044,5328.0,251.0,331.0,107.0,505.0,1416.0,584.0,738.0,1396.0,2831.0,1438.0,2024,10.0
4,450,4501045,9363.0,388.0,568.0,184.0,874.0,2605.0,1141.0,1327.0,2276.0,4736.0,3069.0,2024,10.0
4,450,4501146,4744.0,266.0,362.0,113.0,526.0,1434.0,530.0,632.0,881.0,2395.0,1416.0,2024,11.0
4,450,4501147,5452.0,220.0,364.0,153.0,609.0,1603.0,667.0,819.0,1017.0,2790.0,1317.0,2024,11.0
4,450,4501148,4564.0,240.0,371.0,126.0,518.0,1323.0,515.0,589.0,882.0,2339.0,1346.0,2024,11.0
4,450,4501149,9878.0,467.0,660.0,242.0,973.0,2671.0,1142.0,1420.0,2303.0,5157.0,2509.0,2024,11.0
4,450,4501150,3016.0,123.0,159.0,61.0,238.0,818.0,300.0,435.0,882.0,1595.0,755.0,2024,11.0
4,450,4501151,7420.0,338.0,542.0,206.0,739.0,2092.0,918.0,1065.0,1520.0,3865.0,1476.0,2024,11.0
4,450,4501152,6861.0,235.0,423.0,139.0,677.0,1821.0,844.0,964.0,1758.0,3455.0,1863.0,2024,11.0
4,450,4501153,7563.0,352.0,544.0,231.0,817.0,2350.0,849.0,964.0,1456.0,3714.0,2156.0,2024,11.0
5,510,5100101,4504.0,276.0,457.0,122.0,353.0,1061.0,487.0,651.0,1097.0,2379.0,575.0,2024,1.0
5,510,5100102,4377.0,218.0,299.0,101.0,398.0,989.0,401.0,664.0,1307.0,2325.0,796.0,2024,1.0
5,510,5100103,6107.0,529.0,600.0,149.0,585.0,2009.0,669.0,639.0,927.0,3069.0,1992.0,2024,1.0
5,510,5100104,6960.0,556.0,676.0,211.0,796.0,2208.0,666.0,653.0,1194.0,3591.0,2366.0,2024,1.0
5,510,5100105,7689.0,332.0,527.0,190.0,753.0,1685.0,862.0,1296.0,2044.0,3914.0,912.0,2024,1.0
5,510,5100206,3623.0,166.0,410.0,158.0,392.0,692.0,345.0,478.0,982.0,1927.0,1015.0,2024,2.0
5,510,5100207,2331.0,132.0,136.0,64.0,219.0,512.0,249.0,505.0,514.0,1208.0,274.0,2024,2.0
5,510,5100208,11137.0,746.0,1244.0,339.0,1083.0,2707.0,1261.0,1382.0,2375.0,5700.0,3447.0,2024,2.0
5,510,5100209,11935.0,750.0,1243.0,444.0,1228.0,2962.0,1403.0,1515.0,2390.0,6161.0,3606.0,2024,2.0
5,510,5100210,7911.0,465.0,612.0,180.0,854.0,2327.0,918.0,1142.0,1413.0,4011.0,2418.0,2024,2.0
5,510,5100211,6210.0,277.0,517.0,192.0,585.0,1321.0,726.0,963.0,1629.0,3134.0,1311.0,2024,2.0
5,510,5100312,4007.0,197.0,328.0,99.0,475.0,1203.0,475.0,535.0,695.0,2010.0,1248.0,2024,3.0
5,510,5100313,7231.0,512.0,771.0,235.0,716.0,1887.0,735.0,743.0,1632.0,3769.0,2670.0,2024,3.0
5,510,5100314,7493.0,452.0,759.0,245.0,1094.0,2299.0,874.0,858.0,912.0,3518.0,3559.0,2024,3.0
5,510,5100315,7334.0,474.0,665.0,196.0,858.0,2381.0,821.0,956.0,983.0,3485.0,2646.0,2024,3.0
5,510,5100316,10505.0,573.0,858.0,284.0,1169.0,3082.0,1295.0,1471.0,1773.0,5336.0,3016.0,2024,3.0
5,510,5100317,4458.0,349.0,534.0,147.0,571.0,1299.0,467.0,481.0,610.0,2212.0,2317.0,2024,3.0
5,520,5200418,3847.0,149.0,339.0,116.0,351.0,674.0,478.0,959.0,781.0,1909.0,314.0,2024,4.0
5,520,5200419,1632.0,46.0,85.0,37.0,141.0,312.0,166.0,322.0,523.0,859.0,31.0,2024,4.0
5,520,5200420,5910.0,282.0,454.0,175.0,549.0,1213.0,715.0,1015.0,1507.0,2968.0,1082.0,2024,4.0
5,520,5200421,4360.0,255.0,470.0,140.0,482.0,1039.0,495.0,558.0,921.0,2215.0,981.0,2024,4.0
5,520,5200422,1201.0,105.0,122.0,43.0,131.0,356.0,125.0,168.0,151.0,595.0,209.0,2024,4.0
5,520,5200423,6809.0,400.0,695.0,196.0,612.0,1690.0,691.0,874.0,1651.0,3650.0,1685.0,2024,4.0
5,520,5200524,3380.0,187.0,356.0,124.0,313.0,729.0,499.0,543.0,629.0,1789.0,461.0,2024,5.0
5,520,5200525,2464.0,135.0,232.0,62.0,155.0,561.0,305.0,394.0,620.0,1261.0,311.0,2024,5.0
5,520,5200526,5806.0,326.0,805.0,264.0,600.0,1498.0,684.0,669.0,960.0,2922.0,2516.0,2024,5.0
5,520,5200527,12030.0,886.0,1733.0,589.0,1375.0,2925.0,1345.0,1314.0,1863.0,6194.0,4865.0,2024,5.0
5,520,5200528,7291.0,409.0,574.0,197.0,585.0,1521.0,706.0,1120.0,2179.0,3794.0,1355.0,2024,5.0
5,520,5200629,8357.0,504.0,653.0,178.0,835.0,2424.0,872.0,1008.0,1883.0,4246.0,2525.0,2024,6.0
5,520,5200630,10042.0,536.0,794.0,249.0,1122.0,2860.0,1258.0,1378.0,1845.0,5052.0,2849.0,2024,6.0
5,520,5200631,8679.0,473.0,658.0,181.0,962.0,2637.0,975.0,1312.0,1481.0,4334.0,2623.0,2024,6.0
5,520,5200632,3655.0,178.0,377.0,135.0,398.0,845.0,436.0,594.0,692.0,1799.0,1196.0,2024,6.0
5,520,5200633,2159.0,113.0,200.0,62.0,192.0,471.0,207.0,295.0,619.0,1191.0,400.0,2024,6.0
5,520,5200634,4319.0,135.0,226.0,92.0,281.0,692.0,476.0,716.0,1701.0,2236.0,465.0,2024,6.0
5,530,5300735,4520.0,572.0,484.0,143.0,673.0,1622.0,418.0,384.0,224.0,2248.0,1365.0,2024,7.0
5,530,5300736,3575.0,234.0,532.0,167.0,363.0,868.0,542.0,418.0,451.0,1810.0,855.0,2024,7.0
